school_id,LSS Number,LSS Name,School Number,School Name,Grade,Enrolled Count 2019,Enrolled Count 2020,grade_id,pct_change,School Type
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Grade 5,38.0,44.0,300226Grade 5,0.1578947368421053,Middle
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Grade 5,38.0,44.0,300226Grade 5,0.1578947368421053,All Students
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Grade 6,44.0,43.0,300226Grade 6,-0.022727272727272707,Elementary
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Grade 6,44.0,43.0,300226Grade 6,-0.022727272727272707,Middle
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Grade 6,44.0,43.0,300226Grade 6,-0.022727272727272707,All Students
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Grade 7,54.0,47.0,300226Grade 7,-0.12962962962962965,Elementary
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Grade 7,54.0,47.0,300226Grade 7,-0.12962962962962965,Middle
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Grade 7,54.0,47.0,300226Grade 7,-0.12962962962962965,All Students
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Grade 8,42.0,52.0,300226Grade 8,0.23809523809523814,Elementary
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Grade 8,42.0,52.0,300226Grade 8,0.23809523809523814,Middle
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Grade 8,42.0,52.0,300226Grade 8,0.23809523809523814,All Students
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Total Enrollment,405.0,386.0,300226Total Enrollment,-0.04691358024691361,Elementary
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Total Enrollment,405.0,386.0,300226Total Enrollment,-0.04691358024691361,Middle
300226,30,Baltimore City,0226,Violetville Elementary/Middle,Total Enrollment,405.0,386.0,300226Total Enrollment,-0.04691358024691361,All Students
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Prekindergarten,64.0,68.0,300228Prekindergarten,0.0625,Elementary
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Prekindergarten,64.0,68.0,300228Prekindergarten,0.0625,Middle
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Prekindergarten,64.0,68.0,300228Prekindergarten,0.0625,All Students
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Kindergarten,85.0,77.0,300228Kindergarten,-0.09411764705882353,Elementary
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Kindergarten,85.0,77.0,300228Kindergarten,-0.09411764705882353,Middle
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Kindergarten,85.0,77.0,300228Kindergarten,-0.09411764705882353,All Students
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Grade 1,85.0,87.0,300228Grade 1,0.0235294117647058,Elementary
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Grade 1,85.0,87.0,300228Grade 1,0.0235294117647058,Middle
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Grade 1,85.0,87.0,300228Grade 1,0.0235294117647058,All Students
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Grade 2,95.0,96.0,300228Grade 2,0.010526315789473717,Elementary
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Grade 2,95.0,96.0,300228Grade 2,0.010526315789473717,Middle
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Grade 2,95.0,96.0,300228Grade 2,0.010526315789473717,All Students
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Grade 3,92.0,89.0,300228Grade 3,-0.03260869565217395,Elementary
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Grade 3,92.0,89.0,300228Grade 3,-0.03260869565217395,Middle
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Grade 3,92.0,89.0,300228Grade 3,-0.03260869565217395,All Students
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Grade 4,83.0,88.0,300228Grade 4,0.06024096385542177,Elementary
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Grade 4,83.0,88.0,300228Grade 4,0.06024096385542177,Middle
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Grade 4,83.0,88.0,300228Grade 4,0.06024096385542177,All Students
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Grade 5,72.0,92.0,300228Grade 5,0.2777777777777777,Elementary
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Grade 5,72.0,92.0,300228Grade 5,0.2777777777777777,Middle
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Grade 5,72.0,92.0,300228Grade 5,0.2777777777777777,All Students
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Grade 6,78.0,74.0,300228Grade 6,-0.05128205128205132,Elementary
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Grade 6,78.0,74.0,300228Grade 6,-0.05128205128205132,Middle
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Grade 6,78.0,74.0,300228Grade 6,-0.05128205128205132,All Students
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Grade 7,92.0,80.0,300228Grade 7,-0.13043478260869568,Elementary
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Grade 7,92.0,80.0,300228Grade 7,-0.13043478260869568,Middle
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Grade 7,92.0,80.0,300228Grade 7,-0.13043478260869568,All Students
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Grade 8,69.0,100.0,300228Grade 8,0.4492753623188406,Elementary
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Grade 8,69.0,100.0,300228Grade 8,0.4492753623188406,Middle
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Grade 8,69.0,100.0,300228Grade 8,0.4492753623188406,All Students
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Total Enrollment,815.0,851.0,300228Total Enrollment,0.04417177914110426,Elementary
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Total Enrollment,815.0,851.0,300228Total Enrollment,0.04417177914110426,Middle
300228,30,Baltimore City,0228,John Ruhrah Elementary/Middle,Total Enrollment,815.0,851.0,300228Total Enrollment,0.04417177914110426,All Students
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Prekindergarten,45.0,47.0,300229Prekindergarten,0.04444444444444451,Elementary
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Prekindergarten,45.0,47.0,300229Prekindergarten,0.04444444444444451,Middle
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Prekindergarten,45.0,47.0,300229Prekindergarten,0.04444444444444451,All Students
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Kindergarten,52.0,63.0,300229Kindergarten,0.21153846153846145,Elementary
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Kindergarten,52.0,63.0,300229Kindergarten,0.21153846153846145,Middle
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Kindergarten,52.0,63.0,300229Kindergarten,0.21153846153846145,All Students
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Grade 1,44.0,59.0,300229Grade 1,0.34090909090909083,Elementary
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Grade 1,44.0,59.0,300229Grade 1,0.34090909090909083,Middle
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Grade 1,44.0,59.0,300229Grade 1,0.34090909090909083,All Students
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Grade 2,44.0,46.0,300229Grade 2,0.045454545454545414,Elementary
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Grade 2,44.0,46.0,300229Grade 2,0.045454545454545414,Middle
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Grade 2,44.0,46.0,300229Grade 2,0.045454545454545414,All Students
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Grade 3,50.0,47.0,300229Grade 3,-0.06000000000000005,Elementary
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Grade 3,50.0,47.0,300229Grade 3,-0.06000000000000005,Middle
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Grade 3,50.0,47.0,300229Grade 3,-0.06000000000000005,All Students
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Grade 4,40.0,57.0,300229Grade 4,0.42500000000000004,Elementary
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Grade 4,40.0,57.0,300229Grade 4,0.42500000000000004,Middle
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Grade 4,40.0,57.0,300229Grade 4,0.42500000000000004,All Students
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Grade 5,49.0,39.0,300229Grade 5,-0.20408163265306123,Elementary
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Grade 5,49.0,39.0,300229Grade 5,-0.20408163265306123,Middle
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Grade 5,49.0,39.0,300229Grade 5,-0.20408163265306123,All Students
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Grade 6,49.0,58.0,300229Grade 6,0.18367346938775508,Elementary
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Grade 6,49.0,58.0,300229Grade 6,0.18367346938775508,Middle
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Grade 6,49.0,58.0,300229Grade 6,0.18367346938775508,All Students
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Grade 7,40.0,46.0,300229Grade 7,0.1499999999999999,Elementary
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Grade 7,40.0,46.0,300229Grade 7,0.1499999999999999,Middle
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Grade 7,40.0,46.0,300229Grade 7,0.1499999999999999,All Students
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Grade 8,42.0,42.0,300229Grade 8,0.0,Elementary
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Grade 8,42.0,42.0,300229Grade 8,0.0,Middle
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Grade 8,42.0,42.0,300229Grade 8,0.0,All Students
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Total Enrollment,455.0,504.0,300229Total Enrollment,0.10769230769230775,Elementary
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Total Enrollment,455.0,504.0,300229Total Enrollment,0.10769230769230775,Middle
300229,30,Baltimore City,0229,Holabird Elementary/Middle,Total Enrollment,455.0,504.0,300229Total Enrollment,0.10769230769230775,All Students
300231,30,Baltimore City,0231,Brehms Lane Public Charter School,Prekindergarten,69.0,69.0,300231Prekindergarten,0.0,Elementary
300231,30,Baltimore City,0231,Brehms Lane Public Charter School,Kindergarten,102.0,96.0,300231Kindergarten,-0.05882352941176472,Elementary
300231,30,Baltimore City,0231,Brehms Lane Public Charter School,Grade 1,93.0,112.0,300231Grade 1,0.20430107526881724,Elementary
300231,30,Baltimore City,0231,Brehms Lane Public Charter School,Grade 2,99.0,89.0,300231Grade 2,-0.101010101010101,Elementary
300231,30,Baltimore City,0231,Brehms Lane Public Charter School,Grade 3,111.0,97.0,300231Grade 3,-0.12612612612612617,Elementary
300231,30,Baltimore City,0231,Brehms Lane Public Charter School,Grade 4,128.0,108.0,300231Grade 4,-0.15625,Elementary
300231,30,Baltimore City,0231,Brehms Lane Public Charter School,Grade 5,99.0,132.0,300231Grade 5,0.33333333333333326,Elementary
300231,30,Baltimore City,0231,Brehms Lane Public Charter School,Total Enrollment,701.0,831.0,300231Total Enrollment,0.18544935805991436,Elementary
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Prekindergarten,44.0,36.0,300232Prekindergarten,-0.18181818181818177,Elementary
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Prekindergarten,44.0,36.0,300232Prekindergarten,-0.18181818181818177,Middle
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Prekindergarten,44.0,36.0,300232Prekindergarten,-0.18181818181818177,All Students
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Kindergarten,42.0,46.0,300232Kindergarten,0.09523809523809534,Elementary
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Kindergarten,42.0,46.0,300232Kindergarten,0.09523809523809534,Middle
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Kindergarten,42.0,46.0,300232Kindergarten,0.09523809523809534,All Students
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Grade 1,48.0,38.0,300232Grade 1,-0.20833333333333337,Elementary
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Grade 1,48.0,38.0,300232Grade 1,-0.20833333333333337,Middle
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Grade 1,48.0,38.0,300232Grade 1,-0.20833333333333337,All Students
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Grade 2,47.0,43.0,300232Grade 2,-0.08510638297872342,Elementary
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Grade 2,47.0,43.0,300232Grade 2,-0.08510638297872342,Middle
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Grade 2,47.0,43.0,300232Grade 2,-0.08510638297872342,All Students
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Grade 3,44.0,48.0,300232Grade 3,0.09090909090909083,Elementary
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Grade 3,44.0,48.0,300232Grade 3,0.09090909090909083,Middle
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Grade 3,44.0,48.0,300232Grade 3,0.09090909090909083,All Students
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Grade 4,48.0,41.0,300232Grade 4,-0.14583333333333337,Elementary
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Grade 4,48.0,41.0,300232Grade 4,-0.14583333333333337,Middle
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Grade 4,48.0,41.0,300232Grade 4,-0.14583333333333337,All Students
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Grade 5,51.0,48.0,300232Grade 5,-0.05882352941176472,Elementary
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Grade 5,51.0,48.0,300232Grade 5,-0.05882352941176472,Middle
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Grade 5,51.0,48.0,300232Grade 5,-0.05882352941176472,All Students
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Grade 6,50.0,46.0,300232Grade 6,-0.07999999999999996,Elementary
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Grade 6,50.0,46.0,300232Grade 6,-0.07999999999999996,Middle
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Grade 6,50.0,46.0,300232Grade 6,-0.07999999999999996,All Students
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Grade 7,55.0,55.0,300232Grade 7,0.0,Elementary
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Grade 7,55.0,55.0,300232Grade 7,0.0,Middle
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Grade 7,55.0,55.0,300232Grade 7,0.0,All Students
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Grade 8,58.0,56.0,300232Grade 8,-0.03448275862068961,Elementary
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Grade 8,58.0,56.0,300232Grade 8,-0.03448275862068961,Middle
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Grade 8,58.0,56.0,300232Grade 8,-0.03448275862068961,All Students
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Total Enrollment,487.0,457.0,300232Total Enrollment,-0.061601642710472304,Elementary
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Total Enrollment,487.0,457.0,300232Total Enrollment,-0.061601642710472304,Middle
300232,30,Baltimore City,0232,Thomas Jefferson Elementary/Middle,Total Enrollment,487.0,457.0,300232Total Enrollment,-0.061601642710472304,All Students
300233,30,Baltimore City,0233,Roland Park Elementary/Middle,Prekindergarten,25.0,24.0,300233Prekindergarten,-0.040000000000000036,Elementary
300233,30,Baltimore City,0233,Roland Park Elementary/Middle,Prekindergarten,25.0,24.0,300233Prekindergarten,-0.040000000000000036,Middle
300233,30,Baltimore City,0233,Roland Park Elementary/Middle,Prekindergarten,25.0,24.0,300233Prekindergarten,-0.040000000000000036,All Students
300233,30,Baltimore City,0233,Roland Park Elementary/Middle,Kindergarten,102.0,108.0,300233Kindergarten,0.05882352941176472,Elementary
300233,30,Baltimore City,0233,Roland Park Elementary/Middle,Kindergarten,102.0,108.0,300233Kindergarten,0.05882352941176472,Middle
300233,30,Baltimore City,0233,Roland Park Elementary/Middle,Kindergarten,102.0,108.0,300233Kindergarten,0.05882352941176472,All Students
300233,30,Baltimore City,0233,Roland Park Elementary/Middle,Grade 1,116.0,111.0,300233Grade 1,-0.0431034482758621,Elementary
300233,30,Baltimore City,0233,Roland Park Elementary/Middle,Grade 1,116.0,111.0,300233Grade 1,-0.0431034482758621,Middle
300233,30,Baltimore City,0233,Roland Park Elementary/Middle,Grade 1,116.0,111.0,300233Grade 1,-0.0431034482758621,All Students
300233,30,Baltimore City,0233,Roland Park Elementary/Middle,Grade 2,119.0,119.0,300233Grade 2,0.0,Elementary
300233,30,Baltimore City,0233,Roland Park Elementary/Middle,Grade 2,119.0,119.0,300233Grade 2,0.0,Middle
300233,30,Baltimore City,0233,Roland Park Elementary/Middle,Grade 2,119.0,119.0,300233Grade 2,0.0,All Students
300233,30,Baltimore City,0233,Roland Park Elementary/Middle,Grade 3,95.0,114.0,300233Grade 3,0.19999999999999996,Elementary
300233,30,Baltimore City,0233,Roland Park Elementary/Middle,Grade 3,95.0,114.0,300233Grade 3,0.19999999999999996,Middle
300233,30,Baltimore City,0233,Roland Park Elementary/Middle,Grade 3,95.0,114.0,300233Grade 3,0.19999999999999996,All Students
300233,30,Baltimore City,0233,Roland Park Elementary/Middle,Grade 4,127.0,105.0,300233Grade 4,-0.17322834645669294,Elementary
300233,30,Baltimore City,0233,Roland Park Elementary/Middle,Grade 4,127.0,105.0,300233Grade 4,-0.17322834645669294,Middle
300233,30,Baltimore City,0233,Roland Park Elementary/Middle,Grade 4,127.0,105.0,300233Grade 4,-0.17322834645669294,All Students
300233,30,Baltimore City,0233,Roland Park Elementary/Middle,Grade 5,124.0,133.0,300233Grade 5,0.07258064516129026,Elementary
300233,30,Baltimore City,0233,Roland Park Elementary/Middle,Grade 5,124.0,133.0,300233Grade 5,0.07258064516129026,Middle
300233,30,Baltimore City,0233,Roland Park Elementary/Middle,Grade 5,124.0,133.0,300233Grade 5,0.07258064516129026,All Students
300233,30,Baltimore City,0233,Roland Park Elementary/Middle,Grade 6,248.0,238.0,300233Grade 6,-0.040322580645161255,Elementary
300233,30,Baltimore City,0233,Roland Park Elementary/Middle,Grade 6,248.0,238.0,300233Grade 6,-0.040322580645161255,Middle
300233,30,Baltimore City,0233,Roland Park Elementary/Middle,Grade 6,248.0,238.0,300233Grade 6,-0.040322580645161255,All Students
300233,30,Baltimore City,0233,Roland Park Elementary/Middle,Grade 7,251.0,248.0,300233Grade 7,-0.01195219123505975,Elementary
